,0,1,2,3,4,5,6,7,8,9
0,0,10,17,18,19,21,23,24,29,53
1,0,10,17,19,21,22,23,24,29,53
2,0,10,18,19,20,23,24,29,42,53
3,0,10,18,19,22,23,24,29,42,53
4,0,10,18,19,21,23,24,29,42,53
5,0,10,18,19,23,24,29,42,43,53
6,0,10,18,19,22,23,24,29,42,53
7,0,10,18,19,21,23,24,29,42,53
8,0,10,18,19,21,22,23,24,29,53
9,0,10,18,19,21,23,24,29,30,53
